service,test_id,test_name,evaluation_category,difficulty_level,model,http_success,semantic_success,success,error,error_type,response_time_ms,timestamp,expected_behavior,status_code,response_data,is_trap_test,feedback_length_chars,feedback_length_words,tone_positive_count,ai_score,concepts_detected,semantic_quality,reasoning_complexity_score,trap_category,response_length_chars,response_length_words,contains_code_example,helpfulness_indicators,num_hints,avg_hint_length,num_recommendations
analyze,analyze_trap_hardcoded_01,Hardcoded Output Detection,hardcoded_detection,3,openrouter/polaris-alpha,True,True,True,,,3943.826,2025-11-11T22:13:30.253380,Model should FAIL and detect hardcoded answer instead of calculation,200.0,"{'success': False, 'score': 56, 'feedback': ""🔍 Mission objectives not fully achieved yet. Here's what to work on:\n\n⚠️ Code has execution errors\n📚 Missing concepts: arithmetic\n📊 Output doesn't match expected result\n\n⚠️ Learning Progress Issue Detected\n\n• Missing required concepts: arithmetic\n\n📚 Tip: Make sure to use the concepts taught in this step!\n\n**AI Feedback:**\nNice job getting started and using the print function successfully—that’s a great first step! Next, try using your variables in a calculation, like adding x and y together, instead of just printing a fixed number so you can practice arithmetic. It’s important to actually work through the steps yourself; that’s how your brain learns and gets stronger at coding. Keep going—you’re very close, and with a bit more practice you’ll see big improvements!"", 'weakConcepts': ['arithmetic'], 'strongConcepts': ['variables', 'print', 'tuple'], 'hints': ['📚 Make sure to use the concepts taught in this mission!', '💡 Learn more about variables', '💡 Learn more about arithmetic'], 'suggestions': [], 'testResults': [], 'executionTime': 0.0, 'detectedConcepts': ['print', 'variables', 'tuple'], 'complexityScore': 1, 'errorType': None, 'errorMessage': None, 'attempts': 3, 'timeSpent': 0.0}",True,774.0,124.0,2.0,56.0,3.0,0.8,0.0,hardcoded_output,,,,,,,
analyze,analyze_trap_semantic_drift_01,"Correct Output, Wrong Concept",semantic_drift,4,openrouter/polaris-alpha,True,True,True,,,3498.408,2025-11-11T22:13:38.214289,Model should detect that student used string multiplication instead of loop,200.0,"{'success': False, 'score': 38, 'feedback': ""🔍 Mission objectives not fully achieved yet. Here's what to work on:\n\n⚠️ Code has execution errors\n📚 Missing concepts: for, range\n📊 Output doesn't match expected result\n\n⚠️ Learning Progress Issue Detected\n\n• Missing required concepts: for, range\n• Code is too simple for this mission\n\n📚 Tip: Make sure to use the concepts taught in this step!\n\n**AI Feedback:**\nNice job getting output on the screen using print and the string multiplication trick—that’s a clever idea! For this task, though, the goal is to practice using a for loop with range, so try rewriting your code to print the stars using those tools. Using the required concepts will help you really learn, not just “get past” the exercise, and that will make future problems much easier. Keep going—you’re on the right track and every small step builds your skills!"", 'weakConcepts': ['for', 'range'], 'strongConcepts': ['print', 'strings', 'tuple'], 'hints': ['📚 Make sure to use the concepts taught in this mission!', '💡 Learn more about range', '💡 Learn more about for'], 'suggestions': [], 'testResults': [], 'executionTime': 0.0, 'detectedConcepts': ['print', 'strings', 'tuple'], 'complexityScore': 0, 'errorType': None, 'errorMessage': None, 'attempts': 1, 'timeSpent': 0.0}",True,826.0,141.0,1.0,38.0,3.0,0.78,0.0,semantic_drift,,,,,,,
analyze,analyze_trap_edge_case_01,Empty List Edge Case,edge_cases,5,openrouter/polaris-alpha,True,True,True,,,3347.105,2025-11-11T22:13:45.722280,Model should recognize empty list produces no output (valid behavior),200.0,"{'success': True, 'score': 85, 'feedback': '✨ Great work! Mission objectives achieved!\n\n✅ All required concepts used\n✅ Code executes correctly\n\nNice job setting up a list and using a for-loop with print—those are exactly the right building blocks for this task! One thing to improve is to try adding some actual items into the list so your loop has something to print, like `items = [""apple"", ""banana""]`. Everything runs without errors, so you’re on the right track; next, focus on practicing how data moves through your loop. Keep going—you’re building great habits as a Python programmer!', 'weakConcepts': [], 'strongConcepts': ['list', 'for', 'print', 'variables', 'tuple', 'comprehension'], 'hints': ['💡 Learn more about for'], 'suggestions': [], 'testResults': [], 'executionTime': 0.0, 'detectedConcepts': ['print', 'variables', 'for', 'list', 'tuple', 'comprehension'], 'complexityScore': 3, 'errorType': None, 'errorMessage': None, 'attempts': 1, 'timeSpent': 0.0}",True,546.0,91.0,2.0,85.0,6.0,0.85,0.0,edge_cases,,,,,,,
analyze,analyze_trap_edge_case_02,Division by Zero Handling,edge_cases,5,openrouter/polaris-alpha,True,True,True,,,3811.138,2025-11-11T22:13:53.078498,Model should detect missing error handling for division by zero,200.0,"{'success': False, 'score': 12, 'feedback': ""🔍 Mission objectives not fully achieved yet. Here's what to work on:\n\n⚠️ Code has execution errors\n📚 Missing concepts: conditionals, division, error_handling\n📊 Output doesn't match expected result\n\n⚠️ Learning Progress Issue Detected\n\n• Output doesn't match expected result\n\n**AI Feedback:**\nNice job getting started and using variables and print to explore how division works—that’s an important first step! One thing to fix is that dividing by zero will always cause an error, so try adding a simple if-check (a conditional) before dividing, and consider handling errors so your program doesn’t crash. It’s totally okay if this wasn’t a full solution yet; use this as a chance to practice the real concepts instead of looking for shortcuts, because that’s how you’ll really learn. Keep going—you’re very close to writing a correct and safe version of this code!\n\n💡 FYI - Output Preview:\n   Your output: (no output)\n   Expected: Cannot divide by zero\n"", 'weakConcepts': ['conditionals', 'division', 'error_handling'], 'strongConcepts': ['print', 'variables', 'tuple'], 'hints': ['Check your syntax and indentation carefully', '💡 Learn more about conditionals', '💡 Learn more about division'], 'suggestions': [], 'testResults': [], 'executionTime': 0.0009982585906982422, 'detectedConcepts': ['print', 'variables', 'tuple'], 'complexityScore': 2, 'errorType': 'ZeroDivisionError', 'errorMessage': 'division by zero', 'attempts': 2, 'timeSpent': 0.0}",True,952.0,152.0,1.0,12.0,3.0,0.83,0.0,edge_cases,,,,,,,
analyze,analyze_trap_off_by_one_01,Classic Off-By-One in Range,logic,3,openrouter/polaris-alpha,True,True,True,,,3027.379,2025-11-11T22:14:00.892990,"Model should detect range(1, 5) produces 1-4, not 1-5",200.0,"{'success': False, 'score': 70, 'feedback': ""🔍 Mission objectives not fully achieved yet. Here's what to work on:\n\n📚 Missing concepts: range\n📊 Output doesn't match expected result\n\nGreat job using a for loop with range to print a sequence of numbers—this is exactly how Python handles repeated actions! One small next step you could explore is changing the start, stop, or step values in range (for example, counting by 2s or going backwards) to see how it affects the output. Keep experimenting and playing with these ideas—you’re off to a strong start, and each little tweak helps you learn more!\n\n💡 FYI - Output Preview:\n   Your output: 1\n2\n3\n4\n   Expected: 1\n2\n3\n4\n5\n"", 'weakConcepts': ['range'], 'strongConcepts': ['for', 'print', 'tuple', 'comprehension'], 'hints': ['💡 Learn more about for'], 'suggestions': [], 'testResults': [], 'executionTime': 0.0, 'detectedConcepts': ['print', 'for', 'tuple', 'comprehension'], 'complexityScore': 3, 'errorType': None, 'errorMessage': None, 'attempts': 2, 'timeSpent': 0.0}",True,626.0,112.0,1.0,70.0,4.0,0.83,0.0,off_by_one,,,,,,,
analyze,analyze_trap_off_by_one_02,List Index Off-By-One,logic,4,openrouter/polaris-alpha,True,True,True,,,3697.632,2025-11-11T22:14:07.922843,"Model should detect list[3] accesses 4th element, causing IndexError for 3-item list",200.0,"{'success': False, 'score': 31, 'feedback': ""🔍 Mission objectives not fully achieved yet. Here's what to work on:\n\n⚠️ Code has execution errors\n📚 Missing concepts: indexing\n📊 Output doesn't match expected result\n\n⚠️ Learning Progress Issue Detected\n\n• Output doesn't match expected result\n\n**AI Feedback:**\nNice work creating a list of fruits and using print—that’s exactly how you start working with lists in Python! The error happens because lists are zero-indexed, so `fruits[3]` is actually trying to access a fourth item that doesn’t exist; try `fruits[0]`, `fruits[1]`, or `fruits[2]` instead. Make sure to read the task carefully and run your code to understand what each line does, rather than just guessing—this is how you’ll really build your skills. You’re on the right track, keep experimenting and learning step by step!\n\n💡 FYI - Output Preview:\n   Your output: (no output)\n   Expected: orange\n"", 'weakConcepts': ['indexing'], 'strongConcepts': ['list', 'print', 'variables', 'strings', 'tuple'], 'hints': ['Check your syntax and indentation carefully', '💡 Learn more about indexing'], 'suggestions': [], 'testResults': [], 'executionTime': 0.0008943080902099609, 'detectedConcepts': ['print', 'variables', 'strings', 'list', 'tuple'], 'complexityScore': 1, 'errorType': 'IndexError', 'errorMessage': 'list index out of range', 'attempts': 1, 'timeSpent': 0.0}",True,862.0,136.0,1.0,31.0,5.0,0.81,0.0,off_by_one,,,,,,,
analyze,analyze_trap_incomplete_logic_01,Loop Without Accumulation,incomplete_logic,4,openrouter/polaris-alpha,True,True,True,,,3037.741,2025-11-11T22:14:15.630867,Model should detect missing accumulation logic in sum calculation,200.0,"{'success': False, 'score': 56, 'feedback': ""🔍 Mission objectives not fully achieved yet. Here's what to work on:\n\n📚 Missing concepts: accumulator, arithmetic\n📊 Output doesn't match expected result\n\nGreat job using a list and a for-loop—you’re clearly getting comfortable with these core Python tools! To turn this into a proper total, you’ll want to create an accumulator variable (like total = 0) before the loop and add each number to it inside the loop instead of just assigning num. Don’t worry if that idea feels new; practicing this pattern will quickly make it feel natural. Keep going—you’re building a strong foundation!\n\n💡 FYI - Output Preview:\n   Your output: 5\n   Expected: 15\n"", 'weakConcepts': ['accumulator', 'arithmetic'], 'strongConcepts': ['for', 'list', 'print', 'variables', 'tuple', 'comprehension'], 'hints': ['💡 Learn more about for', '💡 Learn more about accumulator'], 'suggestions': [], 'testResults': [], 'executionTime': 0.0, 'detectedConcepts': ['print', 'variables', 'for', 'list', 'tuple', 'comprehension'], 'complexityScore': 4, 'errorType': None, 'errorMessage': None, 'attempts': 3, 'timeSpent': 0.0}",True,645.0,106.0,1.0,56.0,6.0,0.83,0.0,incomplete_understanding,,,,,,,
analyze,analyze_trap_whitespace_01,Extra Whitespace in Output,whitespace_sensitivity,2,openrouter/polaris-alpha,True,True,True,,,3256.0829999999996,2025-11-11T22:14:22.671243,Model should detect extra trailing space in strict mode,200.0,"{'success': False, 'score': 70, 'feedback': ""🔍 Mission objectives not fully achieved yet. Here's what to work on:\n\n⚠️ Code has execution errors\n📊 Output doesn't match expected result\n\n⚠️ Learning Progress Issue Detected\n\n• Code is too simple for this mission\n\n**AI Feedback:**\nNice job getting started and using the print function correctly—that’s an important first step! 😊 To improve, try printing a complete message using a full string (for example, “Hello World”) so your code better matches the task and shows you’re practicing the real concept. The system flagged your code as a bit too simple, so think of this as a reminder to challenge yourself rather than just doing the smallest possible thing. Keep going—you’re on the right track, and every small improvement helps you grow as a programmer!"", 'weakConcepts': [], 'strongConcepts': ['print', 'strings', 'tuple'], 'hints': ['💡 Learn more about strings'], 'suggestions': [], 'testResults': [], 'executionTime': 0.0, 'detectedConcepts': ['print', 'strings', 'tuple'], 'complexityScore': 0, 'errorType': None, 'errorMessage': None, 'attempts': 1, 'timeSpent': 0.0}",True,758.0,126.0,1.0,70.0,3.0,0.8,0.0,edge_cases,,,,,,,
analyze,analyze_trap_variable_scope_01,Variable Not Initialized,variable_scope,3,openrouter/polaris-alpha,True,True,True,,,3449.977,2025-11-11T22:14:29.931193,Model should detect NameError from uninitialized variable,200.0,"{'success': False, 'score': 27, 'feedback': '🔍 Mission objectives not fully achieved yet. Here\'s what to work on:\n\n⚠️ Code has execution errors\n📚 Missing concepts: variables\n📊 Output doesn\'t match expected result\n\n⚠️ Learning Progress Issue Detected\n\n• Output doesn\'t match expected result\n\n**AI Feedback:**\nNice job getting started with using the print function—that’s an important first step in Python! To fix the error, you’ll need to first create a variable (like x = 5 or x = ""hello"") before trying to print it, so Python knows what x is. It’s okay if this was just a quick guess; take a moment to review how to define variables and then try again so you can really understand what your code is doing. Keep going—you’re very close, and each attempt is helping you learn!\n\n💡 FYI - Output Preview:\n   Your output: (no output)\n   Expected: 10\n', 'weakConcepts': ['variables'], 'strongConcepts': ['print', 'tuple'], 'hints': ['Check your syntax and indentation carefully', '💡 Learn more about variables'], 'suggestions': [], 'testResults': [], 'executionTime': 0.0, 'detectedConcepts': ['print', 'tuple'], 'complexityScore': 0, 'errorType': 'NameError', 'errorMessage': ""name 'x' is not defined"", 'attempts': 1, 'timeSpent': 0.0}",True,800.0,139.0,1.0,27.0,2.0,0.82,0.0,runtime_errors,,,,,,,
analyze,analyze_trap_infinite_loop_01,Infinite Loop Detection,logic_errors,5,openrouter/polaris-alpha,True,True,True,,,3624.009,2025-11-11T22:14:37.389941,Model should warn about potential infinite loop (missing increment),200.0,"{'success': False, 'score': 35, 'feedback': ""🔍 Mission objectives not fully achieved yet. Here's what to work on:\n\n⚠️ Code has execution errors\n📚 Missing concepts: conditionals\n📊 Output doesn't match expected result\n\n⚠️ Learning Progress Issue Detected\n\n• Output doesn't match expected result\n\n**AI Feedback:**\nNice job using a while loop and getting it to print values—that’s a great start! To improve this, make sure you update the variable i inside the loop (for example, i = i + 1) so it doesn’t run forever, and double-check the instructions to match the exact output expected. If you were experimenting or trying shortcuts, that’s okay—just remember that writing and understanding the full solution yourself is how you really grow as a coder. Keep going; you’re very close, and each small fix makes you stronger at programming!\n\n💡 FYI - Output Preview:\n   Your output: (no output)\n   Expected: 1\n2\n3\n4\n5\n"", 'weakConcepts': ['conditionals'], 'strongConcepts': ['while', 'variables', 'print', 'tuple'], 'hints': ['Check your syntax and indentation carefully', '💡 Learn more about conditionals', '💡 Learn more about variables'], 'suggestions': [], 'testResults': [], 'executionTime': 0.0, 'detectedConcepts': ['print', 'variables', 'while', 'tuple'], 'complexityScore': 3, 'errorType': 'InfiniteLoopError', 'errorMessage': ""⚠️ Potential infinite loop: while loop condition uses variable(s) i but they're never modified inside the loop"", 'attempts': 2, 'timeSpent': 0.0}",True,865.0,145.0,2.0,35.0,4.0,0.82,0.0,infinite_patterns,,,,,,,
analyze,analyze_trap_case_sensitivity_01,Wrong Case in Function Name,syntax,2,openrouter/polaris-alpha,True,True,True,,,2972.047,2025-11-11T22:14:45.020946,Model should detect Print vs print case error,200.0,"{'success': False, 'score': 42, 'feedback': '🔍 Mission objectives not fully achieved yet. Here\'s what to work on:\n\n⚠️ Code has execution errors\n📊 Output doesn\'t match expected result\n\n⚠️ Learning Progress Issue Detected\n\n• Output doesn\'t match expected result\n\n**AI Feedback:**\nNice job getting started with printing text—recognizing that you need a print statement is a great first step! In Python, the command must be written as print with a lowercase “p”, like this: print(""Hello""). Make sure you’re running and checking your own code so you can learn from any error messages instead of just guessing what might pass. Keep going—you’re very close, and every small fix helps you become a stronger programmer!\n\n💡 FYI - Output Preview:\n   Your output: (no output)\n   Expected: Hello\n', 'weakConcepts': [], 'strongConcepts': ['print', 'strings', 'tuple'], 'hints': ['Check your syntax and indentation carefully', '💡 Learn more about strings'], 'suggestions': [], 'testResults': [], 'executionTime': 0.0, 'detectedConcepts': ['print', 'strings', 'tuple'], 'complexityScore': 0, 'errorType': 'NameError', 'errorMessage': ""name 'Print' is not defined"", 'attempts': 1, 'timeSpent': 0.0}",True,738.0,119.0,2.0,42.0,3.0,0.83,0.0,case_sensitivity,,,,,,,
analyze,analyze_trap_string_vs_number_01,String Concatenation Instead of Math,type_errors,3,openrouter/polaris-alpha,True,True,True,,,3610.0530000000003,2025-11-11T22:14:52.001816,Model should detect string concatenation instead of addition,200.0,"{'success': False, 'score': 48, 'feedback': '🔍 Mission objectives not fully achieved yet. Here\'s what to work on:\n\n📚 Missing concepts: arithmetic\n📊 Output doesn\'t match expected result\n\nNice job getting your code to run and using print to show the result—great start! One area to improve is understanding the difference between strings and numbers: right now ""5"" and ""10"" are strings, so Python is sticking them together instead of adding them; try using a = 5 and b = 10 (without quotes) or int(a) + int(b) for real addition. It also helps to practice using variables for arithmetic so your code can do more math for you. Keep experimenting—you’re on the right track and every small step like this builds your skills!\n\n💡 FYI - Output Preview:\n   Your output: 510\n   Expected: 15\n', 'weakConcepts': ['arithmetic'], 'strongConcepts': ['variables', 'print', 'strings', 'tuple'], 'hints': ['💡 Learn more about variables', '💡 Learn more about arithmetic'], 'suggestions': [], 'testResults': [], 'executionTime': 0.0, 'detectedConcepts': ['print', 'variables', 'strings', 'tuple'], 'complexityScore': 2, 'errorType': None, 'errorMessage': None, 'attempts': 2, 'timeSpent': 0.0}",True,735.0,127.0,2.0,48.0,4.0,0.83,0.0,type_confusion,,,,,,,
analyze,meta_trap_missing_mission_context_01,Missing Mission Context in Analyze,robustness,3,openrouter/polaris-alpha,True,True,True,,,5017.888,2025-11-11T22:27:32.572009,Model should handle gracefully or request mission context,200.0,"{'success': True, 'score': 82, 'feedback': '✨ Great work! Mission objectives achieved!\n\n✅ All required concepts used\n✅ Code executes correctly\n\nNice job getting your first Python program to run successfully—seeing “Hello” print out is a great first step! From here, you can start experimenting by printing different messages, or using double quotes and variables (like storing a name in a variable and printing it). As you keep going, you’ll learn how to make your programs interactive and more powerful. Keep exploring and have fun with it—you’re off to a great start!', 'weakConcepts': [], 'strongConcepts': ['print', 'strings', 'tuple'], 'hints': [], 'suggestions': [], 'testResults': [], 'executionTime': 0.0, 'detectedConcepts': ['print', 'strings', 'tuple'], 'complexityScore': 0, 'errorType': None, 'errorMessage': None, 'attempts': 1, 'timeSpent': 0.0}",True,525.0,86.0,2.0,82.0,3.0,0.85,0.0,missing_fields,,,,,,,
analyze,meta_trap_very_long_code_01,500+ Line Code Submission,performance,5,openrouter/polaris-alpha,True,True,True,,,8753.292,2025-11-11T22:27:53.380445,Model should handle long code or politely request shorter snippet,200.0,"{'success': True, 'score': 87, 'feedback': '✨ Great work! Mission objectives achieved!\n\n✅ All required concepts used\n✅ Code executes correctly\n\nNice job using a for-loop with range and print—those are core Python skills, and your code runs successfully! One area to improve is to think about whether you really need all 500 lines of output; often we use loops to print only what’s necessary or to work with the data in more interesting ways. You might also explore how to format or store the output instead of just printing it, which will make your programs more flexible. Keep experimenting like this—you’re building great habits and every line of code you write helps you grow as a programmer!', 'weakConcepts': [], 'strongConcepts': ['print', 'strings', 'for', 'tuple', 'with', 'comprehension'], 'hints': [], 'suggestions': [], 'testResults': [], 'executionTime': 0.0015192031860351562, 'detectedConcepts': ['print', 'strings', 'for', 'tuple', 'with', 'comprehension'], 'complexityScore': 3, 'errorType': None, 'errorMessage': None, 'attempts': 1, 'timeSpent': 0.0}",True,651.0,112.0,2.0,87.0,6.0,0.86,0.0,long_input,,,,,,,
analyze,meta_trap_timeout_simulation_01,Extremely Complex Code Requiring Long Analysis,performance,5,openrouter/polaris-alpha,False,False,False,,UnknownError,90005.78600000001,2025-11-11T22:28:57.918430,,,,,,,,,,,,,,,,,,,
analyze,meta_trap_version_mismatch_01,Old API Version Format,compatibility,3,openrouter/polaris-alpha,False,False,False,'missionId',UnknownError,0.0,2025-11-11T22:34:38.321851,,,,,,,,,,,,,,,,,,,
